"FID"	"Area_WHS"	"Area_SSSI"	"Area_SPA"	"Area_SAC"	"Area_RAMSA"	"Area_NR"	"Area_NNR"	"Area_MPAdi"	"Area_MCA"	"Area_LNR"	"Area_COUNE"	"Area_CNTRY"	"Area_BIOSP"	"Area_BIOGE"	"Count_WW"	"Count_Air"	"Count_Bus"	"Count_Hotel"	"Sum_Rating"	"Count_CarPark"	"Count_TourOp"	"Count_train"	"Mean_Wild"	"Dist_Motorway"	"Dist_A_road"	"Dist_B_road"	"Dist_min_road"	"Longitude"	"Latitude"	"Area_NP"	"Area_PA"	"Dist_road"	"Count_Inf"	"Dist_Coast"	"Mean_Nat"	"Dist_Air"	"Dist_Bus"	"Dist_CarPark"	"Dist_Hotel"	"Dist_TourOp"	"Dist_Train"	"Pop_dens"	"Pop"	"Dist_MCA"	"Dist_MPA"	"Area_SAC_L"	"Dist_MSAC"	"Records"	"Species"
836	0	9.53825721	28.26463306	86.42497953	0	0	0	0	0	0	0	0	0	0	9	0	0	2	0	0	0	0	99.65705144	0	15080.78609	0	0	-6.166757718	56.13613657	0	95.96679829	0	2	0	178.7429762	44913.40979	15244.81167	12769.2584	0	22957.89592	45951.28446	0	0	19382.73969	13887.24091	0	0	1	1
837	0	2.979492216	0	2.207308879	0	0	1.773752479	0	0	0	0	3.711452538	0	0	73	0	336	17	16.2	9	0	6	38.33848125	0	0	0	0	-4.052788619	55.7400484	0	6.425166388	0	358	7595.015165	94.07729375	21083.99869	0	0	0	3434.000374	0	345.2327222	34523.27222	47289.28965	56373.56951	2.207308879	82708.70029	339	81
838	0	0.00388381	0	0	0	0	0	0	0	1.319818791	0	0	0	0	27	0	1	1	0	0	0	0	48.94425029	0	1954.471281	107.2139104	0	-2.676545106	58.98919767	0	1.323702601	0	3	0	116.1767546	8042.821092	0	11627.35053	0	31800.63965	59198.47152	0	0	111713.9874	20130.13868	0	24462.31587	144	99
839	0	39.73344291	37.94196281	0	0	0	0	0	0	0	0	0.973236835	0	0	637	0	22	3	0	1	1	1	80.059825	0	0	0	0	-4.695396759	55.81750798	0	40.07386237	0	28	5201.975646	179.2423625	9516.954303	0	0	0	0	0	108.6304419	10863.04419	7289.289646	26289.36322	0	56553.9051	508	97
840	0	0	0	87.80199825	0	0	0	95.11937899	0	0	0	0	17.69192162	0	5	0	0	0	0	0	0	0	169.8139351	238.5255333	13238.33878	13222.82015	238.5255333	-5.538770152	58.0436909	0	100	238.5255333	0	0	195.2824185	43742.04156	244.0263142	13963.15968	288.2319342	16369.25936	52106.17022	0	0	40712.7733	0	0	0	2	2
841	0	2.009911547	0	12.18596371	0	0	0	0	0.678425613	0	0	0	0	0	9	0	25	0	0	0	0	0	83.74369765	0	0	0	0	-1.253241674	60.42559766	0	12.81239294	0	25	0	200.4585434	48674.56126	0	15104.56729	171.9740255	19962.522	234653.3002	2.379262733	184.451088	0	12770.34364	0	1933.885654	96	61
842	0	0.010394665	0	0	0	0	0	0	0	0	0	0	0	0	11	0	38	10	12.6	1	0	0	47.60736875	0	0	0	0	-4.048085183	55.65025633	0	0.010394665	0	49	16479.72531	106.7785813	27334.45901	0	0	0	9904.000351	4670.123018	54.0723645	5407.23645	48226.33627	54112.78129	0	90985.91586	13	11
843	0	7.452254315	0	0.020820402	0	0	0	0	0	0	0	0	0	0	2	0	1	3	0	0	0	0	70.52392986	0	1284.013252	0	0	-2.612470009	55.30640136	0	7.473074717	0	4	37807.23257	137.4599915	78947.33526	0	10199.91776	0	23972.68641	28680.27463	10.21774333	780.5671349	61508.75797	88024.97466	0.020820402	61438.87225	9	9
844	0	15.78792379	15.78791965	4.898211833	4.963731175	0	0	0	0.86999042	0	0	0	0	0	7	2	4	12	13.2	0	0	0	78.95460858	0	0	0	0	-6.277505761	55.68264643	0	16.63499344	0	18	0	205.0916366	0	0	44190.30899	0	10698.9601	84005.09836	2.441119022	138.5233002	0	34215.27882	4.898211833	11194.33086	115	66
845	0	1.781382725	3.957643703	1.145219199	0	0	0	0	0	0	0	0	0	0	104	0	25	8	0	0	2	0	43.41818774	0	0	0	0	-3.375958846	59.07346768	0	5.653241388	0	35	0	105.3238304	23606.00624	0	19239.92548	0	0	48887.48297	11.41343261	391.3034515	85487.30525	8743.360532	1.129043938	7718.403764	421	141
846	0	0	0	30.68721744	0	0	0	0.103745686	0	0	0	0	0	0	161	0	11	45	29.5	0	0	0	83.80971652	0	0	0	0	-6.651338652	57.46810821	0	30.68742442	0	55	0	194.7917694	37606.27385	0	21262.23148	0	18340.27924	53664.52756	3.103477935	209.0891685	221.9870896	43.57038114	0	0	684	138
847	0	8.411015821	10.10932066	8.402243549	8.409017808	0	0	0	0	0	0	0	0	0	44	0	34	9	0	0	1	0	69.83487595	0	0	5904.707108	0	-7.508224562	57.61349036	0	10.14868923	0	44	0	186.0277752	10831.00342	0	5720.801548	0	0	107468.2153	2.383390918	111.7942276	12405.25935	4425.512002	6.632926167	14826.33353	565	188
848	0	10.0299033	0	0	0	0	0	0	0	0	0	0	75.20055832	0	1	0	8	1	0	0	0	0	114.0836688	0	0	29150.02985	1563.78609	-5.153482204	57.51452097	0	85.19808711	0	9	13470.81133	211.3355188	61196.96021	0	2330.994739	0	24742.73137	1969.618196	2.119446793	211.9446793	13769.60058	22364.91212	0	29419.34666	58	50
849	0	3.258942839	15.24682426	0.036775318	2.924514218	0	0	0	0	0	0	0	0	0	22	0	36	6	4.6	1	0	1	60.90114542	0	0	0	0	-4.331101173	57.71211517	0	15.59798538	0	44	0	142.5153636	18284.09124	0	0	0	11236.16918	0	9.439420048	900.4649277	67232.5987	39668.25506	0.036775318	14862.91212	3134	164
850	0	5.7447559	9.364725185	5.27865125	0	0	5.437474868	0	0	0	0	0	29.56891563	0	19	0	7	7	12.7	0	0	1	88.3582375	0	0	8246.959291	0	-4.65982648	57.61576694	0	42.18328187	0	15	7912.293413	183.5752375	31513.39361	0	8601.000401	0	5242.443821	0	1.402248783	140.2248783	45369.76016	26933.35247	5.27865125	21048.89391	19	16
851	0	32.34400721	49.0757823	21.01845889	0	0	0	0	3.396708745	0	0	0	0	0	1	0	2	1	0	0	0	0	112.1501973	0	0	10534.97565	0	-4.720496135	58.42323485	0	61.96107223	0	3	0	195.839519	90086.49353	0	36816.19819	0	34671.37394	42682.01016	0.583574606	56.39514637	0	48076.34117	21.01845889	18190.05206	0	0
852	0	1.371368727	0	11.74628032	0	0	0	0	0	0	0	0	0	0	11	0	0	6	9.3	0	1	0	46.61630298	0	97.7860896	0	0	-4.927126184	54.64353884	0	11.74628066	0	7	0	83.4003318	92098.28231	20.89288377	23367.81161	0	0	24834.22254	11.23764125	302.9139175	24456.32347	37010.4775	1.197132356	126512.1072	229	84
853	0	0.428899745	0	0.170983271	0	0	0	0	0	0	0	0	0	0	66	0	30	6	4.1	0	0	0	42.6676875	0	0	0	0	-2.618072372	55.66579405	0	0.599883016	0	36	27433.52639	93.5752125	49417.71871	0	2277.107151	0	14233.32134	4280.965908	14.93665886	1493.665886	28507.50907	59192.44326	0.170983271	38521.55586	0	0
854	0	2.037592287	0	1.127426354	0	0	0	0	0	0	0	0	0	0	16	0	43	29	8.3	0	0	0	36.7299888	0	0	0	0	-2.300148572	55.66698349	0	2.082829273	0	75	8471.909011	78.65335731	66989.76243	0	2493.417572	0	8850.101652	24025.358	16.62540353	1363.110565	17020.48648	46032.74486	1.121512089	21883.7984	42	37
855	0	9.965344231	13.13126972	9.965344298	0	0	0	0	0	0	0	0	0	0	128	0	2	6	9.2	1	1	0	92.3713125	0	0	6283.024354	0	-4.646782908	57.43631042	0	15.8796827	0	10	5353.024354	189.3508188	31685.98353	0	0	0	0	5782.164386	1.406737061	140.6737061	42698.83606	43683.18349	9.965344298	17057.10047	151	51
856	0	18.14874128	99.63007029	18.14874189	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	134.3543625	1731.621006	1731.621006	16283.02435	2356.534646	-4.813149229	57.43270366	0	99.64692365	1731.621006	0	15353.02435	220.7750625	41568.50679	3765.004697	9240.43384	1884.340166	7090.723037	14962.2746	2.203139915	220.3139915	32733.40265	35291.92521	18.14874189	26641.18963	34	30
857	0	39.16012832	2.035405967	7.548516087	1.576029092	0	11.24725832	0	0	0	0	0	0	13.27910036	13	0	12	9	0	0	0	0	75.07179375	0	0	0	0	-2.971896065	57.101029	79.07632379	80.82458975	0	21	42629.59219	181.525525	42220.41572	0	10014.96239	0	12985.5093	26906.04543	3.583245735	358.3245735	128396.5708	59930.87209	7.548516087	69907.28581	157	77
858	0	72.29234897	0	72.36268841	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	140.3914188	1352.351431	1352.351431	4191.024354	1939.21391	-4.29152017	57.08384347	62.50490561	83.46585577	1352.351431	1	38045.54324	246.2030062	46901.52926	2210.296488	2951.321252	0	15046.99553	5362.239379	3.553967514	355.3967514	62335.04442	63123.8803	72.36268841	44581.57955	64	63
859	0	8.564199943	0	8.630280079	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	94.51760625	0	2519.38149	4785.975646	0	-3.142454567	57.27926345	59.70598212	59.73448853	0	0	37791.06973	208.3328938	51940.27058	3425.262242	1934.203137	1457.930916	6050.939891	14864.62695	2.220962982	222.0962982	130689.3836	40251.28934	8.630280079	48829.89338	36	29
860	0	1.782379789	17.82333496	1.759629001	0	0	0	0	0	0	0	0	0	0	97	0	0	7	0	0	0	0	60.7019875	0	0	0	0	-3.651917004	57.5431246	0	19.09927816	0	7	4280.78609	134.5262938	18803.03979	55.02014099	801.5221877	0	8224.11578	2380.824261	15.17771591	1517.771591	102866.9742	35712.04695	1.759629001	11960.08016	15	15
861	0	3.589192218	2.765050641	0	0	0	0	3.697983074	18.45423129	0	0	0	7.700518198	0	19	0	21	6	4.5	0	0	0	45.79662165	0	0	0	0	-5.109327216	54.9986224	0	30.63613946	0	25	0	96.47644669	54274.98561	0	5535.171961	0	31686.38038	5165.804556	9.710401694	485.3007736	0	0	0	85421.25616	63	50
862	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	86.675075	0	0	4647.495957	0	-3.850873232	58.1692461	0	0	0	2	5398.891873	185.7373125	47809.65726	5450.182106	27600.20808	0	15965.75837	0	3.168728256	316.8728256	51464.17038	7919.338751	0	12307.81967	0	0
863	0	4.507046866	4.450797118	0	0	0	0	0	0	0	0	0	2.090711601	0	1	0	0	1	0	0	0	0	95.151475	0	2439.024354	7813.511854	0	-5.115309289	57.066056	0	6.597758357	0	1	11140.62385	183.3079437	76285.31621	5200.785906	17225.08787	0	13016.96886	16220.48349	2.134965858	213.4965858	17784.6453	18012.07498	0	25606.65993	50	49
864	0	11.63165409	11.21463445	0	0	0	0	0	0	0	0	0	100	0	0	0	41	2	0	0	0	1	66.734125	0	0	1158.024354	0	-4.034139311	55.38087018	0	100	0	43	32413.26562	142.558475	30914.45429	0	13578.14037	0	27658.72144	0	14.225746	1422.5746	60415.59329	55010.35196	0	106124.7012	1	1
865	0	2.04792211	46.13015575	97.4111736	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	188.9892382	4426.78609	15552.87874	5083.78609	4426.78609	-6.372640266	57.92777305	0	99.45909585	4426.78609	0	0	196.6401816	26922.67032	5290.938324	25959.92008	5496.326773	20445.43485	71749.1926	0	0	11872.05844	8066.584704	0	0	0	0
866	0	6.234892598	0	87.73791783	0	0	0	85.62902567	0	0	0	0	0	0	31	0	0	1	0	0	0	0	83.8645403	0	12040.32791	0	0	-6.236109176	56.76332051	0	93.93582931	0	1	0	184.9514306	41939.3299	3331.49212	24599.44629	0	11987.06282	22595.70907	1.294371077	14.72801495	8611.934862	35.4977864	0.211480053	0	42	34
867	0	0.013906662	0	0.068343872	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87.54044742	0	6407.375327	8323.78609	0	-2.298101972	55.39742983	0	0.068343872	0	0	35283.79798	188.6701068	83848.41315	6377.947565	24347.26463	991.2731137	33138.89687	30222.04741	8.68147351	344.4783173	44692.06251	67922.01643	0.068343872	39717.56483	0	0
868	0	6.268571921	5.986106723	47.78316601	5.972321696	0	0	0	0	0	0	0	0	0	927	0	46	20	18.1	2	1	0	45.34398187	0	0	0	0	-4.152743293	57.53557479	0	54.06318943	0	70	0	104.1952166	1196.960214	0	0	0	0	1069.061605	130.0939068	5787.377625	72925.23095	56803.60777	0	0	3150	274
869	0	56.23322898	66.06850711	66.06850711	66.1807583	0	47.15013632	0	0	0	0	0	0	0	141	0	13	8	4.2	0	1	0	49.20653338	0	0	0	0	-3.543425642	54.9387028	0	66.21979055	0	25	0	116.3274862	84207.65222	0	8707.761714	0	0	9954.531995	11.84583565	449.8039398	87786.30465	98218.92795	4.234644326	133310.7839	2657	271
870	0	2.809678111	1.667684819	0	1.667423544	0	0	3.876609869	0	0.187666123	0	0	0	0	161	0	94	10	21.5	1	0	0	36.99219641	0	0	0	0	-1.981264259	57.64375565	0	6.887997826	0	103	0	87.13096762	44733.54844	0	0	0	13971.16986	39423.15945	28.83301231	2593.882629	175913.0719	288.0027668	0	77846.76902	34	31
871	0	0.576170863	0	0	0	0	0	0	0	0	0	0	0	0	22	0	42	9	13	2	0	0	48.449275	0	0	0	0	-2.479067152	57.28354141	0	0.576170863	0	50	18704.10851	111.3766313	12439.69614	0	0	0	17977.29142	1362.293859	23.34450348	2334.450348	143625.6471	38189.95688	0	68630.44792	11	11
872	0	6.751804989	0	6.320787365	0	0	0	0	0	0	0	0	97.56885759	0	5	0	14	10	4.3	0	0	0	57.07940434	0	0	0	0	-4.809656221	55.18570993	0	97.74478491	0	24	0	118.5302734	31603.62264	0	5056.410341	0	18262.75768	1841.265726	6.262051305	610.9486237	17070.53529	19474.22938	6.320787365	77699.99631	38	28
873	0	9.826693241	8.174553995	12.29034715	8.35403746	0	0	0	0	0.536522868	0	0	0	0	158	0	41	20	8.4	0	1	0	47.55537708	0	0	0	0	-4.319625539	57.53261653	0	21.54770138	0	64	0	108.8269718	11196.96021	0	599.7402102	0	0	1207.356449	102.6528119	8248.173462	62951.90358	48546.5548	2.524153342	3224.252439	2994	296
874	0	8.199425657	15.33031192	5.528537989	2.17449484	0	6.902857755	0	0	0	0	0	0	6.901898818	66	0	46	5	0	1	1	0	40.64926413	0	0	0	0	-1.98139873	57.37428083	0	15.91868711	0	54	0	90.10306232	16207.71402	0	0	0	0	15791.83159	80.18920627	7182.074524	153846.447	14605.92034	5.165560505	86878.66049	339	159
875	0	93.23581141	95.85693047	93.24031422	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	146.3259625	4182.085609	4182.085609	9199.923981	4860.21391	-3.466923281	57.0962128	100	100	4182.085609	0	53087.15744	252.2979313	53888.74307	4324.002493	10212.95013	3919.815193	6528.619258	17109.07422	4.37649704	437.649704	107237.8635	64769.48587	93.24031422	60138.01925	127	55
876	0	2.779040236	0	23.96307198	0	0	0	0	0	0	0	0	7.465054867	0	3	0	0	2	3.9	0	0	0	51.51570702	0	1773.78609	693.1899499	0	-4.462458528	54.65390936	0	29.67629818	0	2	0	95.06840023	89750.30246	796.777397	37463.44368	0	20530.78316	38973.57907	10.27778369	79.3772583	41044.84163	55612.00476	1.893864023	138711.3784	1	1
877	0	0.193343019	0	0	0	0	0	0	0	0	0	0.399004947	0	0	5	0	10	4	0	0	0	0	48.40335	0	0	0	0	-2.644929919	57.28280013	0	0.592347966	0	14	28229.84524	106.890975	22147.40294	0	3037.083445	0	24048.5872	1070.487211	11.62224754	1162.224754	144318.9765	38583.20642	0	62173.78519	2	1
878	0	1.230634011	0	0.669543684	0	0	0	0	0	0	0	0	0	0	92	0	109	38	37.5	1	0	2	57.6133125	0	0	0	0	-3.915680791	56.19158953	0	1.275941014	0	150	108.2139105	131.6248	36668.60613	0	0	0	23332.66359	0	62.8789328	6287.89328	57061.7515	53880.30463	0.669543684	42139.52993	680	94
879	0	4.675444614	3.17828822	7.373224737	3.183566845	0	0	0	0	0	0	0	0	0	107	0	30	15	17.8	0	1	0	47.75989725	0	0	0	0	-4.158053434	57.62533515	0	12.08828561	0	45	0	109.1533975	4612.630905	0	1797.000629	0	0	2061.187982	21.51016216	1861.854843	74312.98201	52393.32868	0	3969.7679	755	131
880	0	0.45778468	0	0	0	0	0	0	0	0.277414266	0	0	0	0	319	0	115	22	13.3	1	0	2	36.35155	0	0	0	0	-3.11280541	56.29127233	0	0.735198947	0	135	2951.896703	85.1625875	12872.62443	0	0	0	13060.38503	0	31.52208069	3152.208069	56109.36985	57649.15335	0	9567.600294	62	39
881	0	0	0	99.71085657	0	0	0	81.08343678	0	0	0	0	0	0	0	0	0	0	0	0	0	0	154.5671642	4957.064957	6772.654809	7825.024354	4957.064957	-6.628391806	57.28916296	0	99.71085657	4957.064957	0	0	227.27	42332.27985	5671.369839	16118.49879	2862.319814	17960.50023	50029.0535	0	0	21229.96927	2572.901491	0	0	0	0
882	0	6.063473103	45.27137948	4.928575368	0	0	0	0	0	0	0	0	0	0	18	0	0	4	4.6	0	0	0	88.95246875	0	11891.04775	0	0	-3.128742855	56.83019654	69.47057895	74.79385695	0	4	31177.959	194.5444438	37153.41646	709.1973723	8592.428876	0	12653.4364	24811.88847	9.059411011	905.9411011	103792.9046	63940.01765	4.928575368	41653.27968	177	64
883	0	0.06265488	0.062639984	0.059563601	0.062139758	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120.2655678	491.2139104	1494.21391	11018.74647	491.2139104	-7.521658188	57.70298402	0	0.063465266	491.2139104	0	0	214.6758748	20702.03316	1486.250106	5797.234668	4297.038916	5451.019224	111135.0823	0	0	12969.85682	12394.08888	0.017359706	18810.0933	0	0
884	0	4.964951668	0	17.12108968	0	0	0	0	7.135119203	0	0	0	100	0	3	0	1	1	0	0	0	0	106.6838233	0	1752.21391	3769.328855	0	-5.662261059	57.5906641	0	100	0	2	0	194.8759771	73477.30324	0	19087.30052	0	2883.211726	16236.41663	1.793973012	144.0531998	0	14397.10609	4.649143002	2101.072552	296	101
885	0	0.662294438	0	0	0	0	0	0	0	0	0	0.27753078	0	0	180	0	354	40	48.6	6	1	3	40.52709375	0	0	0	0	-3.099938045	55.84213124	0	0.939825218	0	407	6258.78609	93.61706875	13362.24115	0	0	0	0	0	420.8073633	42080.73633	45201.29508	67790.58989	0	50130.82064	157	71
886	0	7.157451995	0	49.03081972	0	0	0	0	0	0	0	0	0	0	12	0	8	11	14.1	0	0	0	91.95575066	0	0	6889.231251	0	-6.162788992	57.57513923	0	49.58807635	0	19	0	196.5760772	66923.51358	0	3641.917801	0	15897.51847	33087.01562	5.542388993	317.011795	25505.19318	28578.93965	6.600081502	1029.887077	264	112
887	0	0.076479169	0.065241962	6.342634889	0.07018685	0	0.062256977	0	0	0	0	0	0	0	21	0	25	9	11.7	2	0	1	29.02589641	0	0	548.7185452	0	-2.630785454	56.47430768	0	6.353891967	0	40	0	64.21952191	19294.57384	0	0	0	6272.356656	0	0	0	65914.80522	38189.89339	0	3870.2781	260	120
888	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	10	8	0	0	0	0	37.37389375	0	0	0	0	-2.481414789	57.46318825	0	0	0	18	16010.78609	76.16450625	26714.78271	0	7083.579305	0	3276.775271	9508.631059	17.13262741	1713.262741	163615.082	18195.89521	0	55841.76361	17	17
889	0	21.05476875	21.05476927	10.53399048	13.99349164	0	0	0	0	0	0	0	0	0	11	0	0	1	0	0	0	0	86.64417869	0	3658.137239	0	0	-6.456499052	55.85616486	0	21.06694064	0	1	0	193.5600297	16418.23491	5486.121124	44182.49121	0	1296.88654	79973.0775	0.627441279	16.33415758	3683.390957	37834.05139	10.31726332	17507.9458	50	42
890	0	0.228394084	0	49.40354469	0	0	0	45.24327276	0	0	0	0	0	0	16	0	89	7	0	0	0	0	71.38695081	0	0	1182.338818	0	-6.23603355	58.20218393	0	59.63683784	0	98	0	197.1319674	335.9570207	0	3124.011912	0	37092.44295	89676.40411	27.51145287	920.6982727	22225.1556	15.84548271	0	1710.475947	13	12
891	0	0	0	0	0	0	0	99.64406386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	124.21875	668.2108642	34050.80792	1281.024354	668.2108642	-6.713759449	56.65618532	0	99.64406386	668.2108642	0	0	221.3849879	13127.49139	7617.09302	2705.76884	1873.909436	634.1115028	54080.60468	0	0	32881.81961	0.928316619	0	8640.292704	0	0
892	0	1.032582312	0	0	0	0	0	0	0	0.064649533	0	3.394240722	0	0	137	1	331	22	25.6	4	1	3	38.75345796	0	0	0	0	-4.535974997	55.82090066	0	3.671617356	0	353	0	99.37529846	0	0	0	0	56.98383257	0	316.6458065	31656.90991	17289.28965	29945.93501	0	66515.25662	9	9
893	0	1.842788866	31.19919315	66.32192759	0	0	0	59.17238632	51.02290939	0	0	0	0	0	20	0	0	0	0	1	0	0	133.4344068	0	4594.15272	356.024354	0	-5.685101091	56.15146639	0	97.66627537	0	0	0	174.6718283	55368.33772	3352.466902	17.90646036	1032.029208	4633.692277	25239.68467	1.133178052	37.81543374	0	0	0	0	136	126
894	0	3.262281225	45.22535297	2.945347883	0	0	0	0	0	0	0	0	0	0	5	0	4	7	0	1	0	0	80.02755625	0	0	0	0	-3.134179389	57.00982759	100	100	0	12	41172.73336	196.7754625	54211.23622	0	0	0	2720.416685	35645.08745	1.306195831	130.6195831	121491.7625	69762.89871	2.945347883	61587.92921	23	23
895	0	49.7287227	49.78787805	37.47517612	37.4195634	0	0	0	0	0	0	0	0	0	2	0	3	1	0	0	0	0	96.94336474	0	0	3789.545026	0	-4.378401781	58.43004395	0	49.86044716	0	3	0	205.6317315	70086.49353	0	46108.26585	0	23213.89893	23235.66997	0.915169832	89.746562	9608.269162	48688.27572	37.47517612	37959.45544	1	1
896	0	43.49559029	0	43.50740795	0	0	4.910904293	0	1.369374446	0	4.67284224	0	100	0	3	0	0	1	0	0	0	0	135.6684932	0	0	7581.119383	0	-5.495308086	57.59539928	0	100	0	2	0	206.064153	78138.55151	25.04423999	10533.0402	0	5550.352301	9065.399926	1.193543218	117.7566824	0	14404.07736	43.50740795	11469.62968	229	86
897	0	0.647683099	0	26.53001225	0	0	0	0	0	0	0	0	0	0	13	0	18	23	13.5	0	0	0	83.45642698	0	0	0	0	-6.474182175	57.38459037	0	27.17769535	0	41	0	203.1637813	48532.57603	0	11087.77568	0	7435.525579	41121.56855	1.043167941	71.30781937	13200.50204	6178.42685	0	668.8232089	104	64
898	0	1.068505022	0	0.537948331	0	0	0	0	0	0.000432055	0	0.696538543	0	0	18	0	182	7	13.1	1	0	3	47.446525	0	0	0	0	-3.73840914	55.83476529	0	1.765475692	0	191	13139.78609	120.4902813	20255.20836	0	0	0	10111.996	0	333.2152173	33321.52173	67289.28965	69257.86819	0.537948331	63694.52333	35	11
899	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	24	0	0	0	0	0	71.45455191	0	3082.975646	0	0	-1.07672649	60.24490724	0	0	0	24	0	162.1099659	36576.52457	0	11063.92236	1540.451635	5003.486691	223863.6959	8.637395156	77.14078522	6924.082954	20774.34397	0	16656.79038	56	46
900	0	1.875217989	0	8.986904522	0	0	3.053731928	0	0	0	0	0	0	0	48	0	13	34	39	0	0	0	89.8617875	0	0	12007.56145	0	-4.253526618	56.45549469	17.13100465	30.35125162	0	48	32172.98943	191.6837312	60467.11122	0	1354.757314	0	4782.573748	17816.32713	3.439431686	343.9431686	39252.8569	39996.46972	8.986904522	59757.24457	57	31
901	0	1.955060087	0.001490655	0.364388179	0	0	0	0	0	0	0	0	0	0	119	0	8	15	20.9	0	0	0	88.894575	0	0	0	0	-4.71418407	56.08674707	89.13012699	89.13012699	0	23	796.1787325	186.8022937	22827.91571	0	2083.83842	0	27876.98224	1968.094133	19.73685745	1973.685745	16381.76813	3794.545646	0.364388179	53139.073	196	59
902	0	1.604665628	1.604601479	11.57495168	1.586547768	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	58.78251245	0	37795.12956	158.975646	0	-2.33078742	59.25998927	0	11.9974769	0	0	0	151.3373961	7025.037288	34848.6441	40759.872	409.4135814	27452.9402	94476.11682	0	0	114154.2875	20160.49249	0	1914.466954	0	0
903	0	9.632643516	59.18007893	36.07623803	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	109.8236454	1161.110189	1161.110189	10011.34973	2543.873353	-5.987687304	55.96220325	0	96.49349387	1161.110189	1	0	193.2442036	27800.80982	2231.073057	24288.15557	0	18000.87204	52480.01561	1.379884383	81.95062447	9926.444042	8135.860354	0	0	0	0
904	0	0.563422907	0	0	0	0	0	4.592662984	0	0	0	0	0	0	5	0	5	21	17.2	0	0	0	92.09552659	0	0	0	0	-4.88138565	56.17284195	85.94742366	90.78567279	0	26	0	173.4204331	36420.35987	0	3251.714721	0	33665.9648	4941.840604	3.649969982	335.9267139	2396.600183	0	0	41583.0389	6	6
905	0	66.7797957	39.26483299	35.39972557	35.36805683	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	109.043138	0	2007.132754	10654.16719	0	-4.5494687	58.42675362	0	66.79051752	0	0	0	210.766607	80086.49353	2714.718646	44652.11031	2578.554679	33107.37684	33129.03421	0.887424964	87.9656353	2044.496152	56436.20339	35.39972557	28051.39848	0	0
906	0	4.5694149	0	10.62162137	0	0	0	0	0	0	0	0	91.27777628	0	5	0	4	1	0	0	0	0	61.86133819	0	0	0	0	-4.629172329	54.83016822	0	99.93035549	0	5	0	138.4733793	69753.45737	0	19574.2305	0	16054.68322	20611.60584	7.522635899	687.7640381	18703.5758	32365.83252	2.048532046	116386.7758	0	0
907	0	2.076520606	29.20147635	1.362073678	0.234770578	0	0	28.36990567	0	0	0	0	0	0	6	0	21	12	8.1	0	0	0	49.66160473	0	0	15406.41231	0	-3.34435923	58.26542123	0	29.98874776	0	33	0	117.0687152	18960.06193	0	32174.9845	0	17531.10652	17376.09981	2.156951932	80.49452209	72363.54739	0	0.944999798	24233.61893	114	74
908	0	0	0	81.10811337	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	120.511623	0	4331.200312	9150.057796	0	-5.986193293	57.49092781	0	81.10811337	0	0	0	201.4827986	77606.27385	4319.559316	5306.476766	1416.931642	13792.54537	18967.07103	2.60524418	46.46475029	15463.27139	23574.62608	0	247.9548987	88	86
909	0	9.2022785	9.202279664	9.15030139	9.179849182	0	0	0	0	0	0	0	0	0	16	0	22	2	0	0	0	0	70.21667686	0	0	3062.901691	0	-7.454575073	57.25583127	0	9.300342811	0	24	0	188.021818	19583.66691	0	28254.82394	0	23612.7302	95981.0147	3.388803519	107.217535	270.607354	6351.698021	7.799093675	15413.07069	54	45
910	0	1.223511054	0	0	0	0	0	0	0	0	0	0	0	0	1	0	30	10	0	0	0	0	57.52358125	0	0	0	0	-3.59728651	56.28596936	0	1.223511054	0	40	5334.837085	124.2080688	33287.08503	0	5978.105482	0	7608.351968	3317.822761	18.3717807	1837.17807	76729.11665	74937.60292	0	19826.0482	0	0
911	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	22	6	0	0	0	1	42.232725	0	0	0	0	-2.646504961	57.37262152	0	0	0	29	26115.1169	94.713575	25883.8607	0	3686.247306	0	14587.63315	0	21.29241356	2129.241356	154268.439	28645.11861	0	54494.63755	9	7
912	0	3.340597436	0	74.17625555	3.32515415	0	0	0.392935566	0	0	0	0	0	0	1	0	0	0	0	0	0	0	132.6912793	0	4193.975646	6861.627559	0	-7.007878933	57.63438388	0	77.57214236	0	0	0	224.2578029	20531.96505	288.9504071	14279.19845	25.8652525	16099.45631	79715.20084	0	0	1192.815646	2951.150906	0	0	0	0
